,Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,precip_accum_one_hour_set_1,AQI_bucket_calculated,AQI_calculated_where,AQI_Cause
5871,Seattle Beacon Hill,2019-08-03,0.19084166666666666,,6.5231818181818175,32.608695652173914,,9.525,63.458333333333336,1.0458333333333334,,67.91666666666667,211.91666666666666,,,,28.552083333333332,,13.611805555555556,0.3229859375,0.0,52.86494036619774,0.0,39.68750000000001,26.437114197530864,3.670294744318182,1.4940476190476193,0.0,5.641116352201258,52.875,3112.0,1330.0,1782.0,883.0,416.0,467.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
5872,Seattle Beacon Hill,2019-08-04,0.2117521739130435,,8.272083333333333,35.0,,9.495833333333334,59.833333333333336,1.2,,71.375,185.54166666666666,,,,35.461309523809526,,8.26545138888889,0.2071561755952381,0.0,33.444643761921796,0.0,39.56597222222222,32.83454585537919,2.354047449945887,1.5714285714285714,0.0,7.803852201257861,38.958333333333336,2933.0,1428.0,1505.0,824.0,392.0,432.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5873,Seattle Beacon Hill,2019-08-05,0.2831125,,19.641363636363636,31.11111111111111,,12.004166666666668,62.75,1.5166666666666666,,71.41666666666667,263.5416666666667,,,,40.208333333333336,,3.4536458333333333,0.19033950892857143,0.0,14.390190972222223,0.0,47.41095910824988,37.229938271604944,2.1629489650974025,2.1666666666666665,0.0,16.98545597484277,37.333333333333336,5807.0,2099.0,3708.0,1556.0,761.0,795.0,0.0,Good,03_SubIndex,O3
5874,Seattle Beacon Hill,2019-08-06,0.2139875,,17.982083333333332,21.764705882352942,,9.700000000000001,76.20833333333333,1.309090909090909,,66.20833333333333,270.2916666666667,,,,29.7172619047619,,3.749246247412008,0.20818028273809522,0.0,15.621859364216702,0.0,40.204607773009066,27.51598324514991,2.3656850311147184,1.7142857142857144,0.0,16.96422955974843,28.041666666666668,5845.0,2050.0,3795.0,1577.0,792.0,785.0,0.0,Good,03_SubIndex,O3
5875,Seattle Beacon Hill,2019-08-07,0.17442500000000002,,6.276818181818182,24.09090909090909,,6.979166666666667,81.83333333333333,1.0714285714285714,,64.75,210.25,,,,30.58531746031746,,5.716840277777778,0.2225904017857143,0.0,23.820167824074076,0.0,29.079861111111114,28.319738389182834,2.5294363839285716,1.3392857142857144,0.0,5.428066037735849,31.208333333333332,5634.0,2051.0,3583.0,1534.0,753.0,781.0,0.0,Good,03_SubIndex,O3
5876,Seattle Beacon Hill,2019-08-08,0.15172608695652173,,2.9275,30.416666666666668,,3.4291666666666667,79.91666666666667,0.9454545454545454,,63.625,194.20833333333334,,,,33.348214285714285,,5.280381944444445,0.2090813988095238,0.0,22.001591435185187,0.0,14.288194444444445,30.87797619047619,2.3759249864718615,1.2380952380952381,0.0,2.7617924528301887,30.875,5475.0,1968.0,3507.0,1513.0,757.0,756.0,0.0,Good,03_SubIndex,O3
5877,Seattle Beacon Hill,2019-08-09,0.18704166666666666,,11.376818181818182,25.217391304347824,,5.679166666666667,72.375,1.1333333333333333,,64.79166666666667,232.91666666666666,,,,33.18452380952381,,6.567534722222223,0.25539791666666667,0.0,27.364728009259263,0.0,23.663194444444446,30.72641093474427,2.902249053030303,1.6190476190476193,0.0,9.838443396226415,34.75,5041.0,1795.0,3246.0,1217.0,608.0,609.0,0.0,Good,03_SubIndex,O3
5878,Seattle Beacon Hill,2019-08-10,0.20193478260869566,,13.253749999999998,21.57894736842105,,6.091666666666666,84.20833333333333,1.3499999999999999,,64.125,226.20833333333334,,,,38.90625,,7.797569444444445,0.2026092261904762,0.0,32.48987268518518,0.0,25.381944444444446,36.02430555555556,2.3023775703463203,1.767857142857143,0.0,12.503537735849056,37.416666666666664,3497.0,939.0,2558.0,503.0,259.0,244.0,6.33422078,Good,03_SubIndex,O3
5879,Seattle Beacon Hill,2019-08-11,0.14518333333333333,,3.659090909090909,22.17391304347826,,3.2541666666666664,78.625,0.9583333333333334,,64.75,156.625,,,,33.467261904761905,,4.674652777777777,0.20005386904761904,0.0,19.47771990740741,0.0,13.559027777777779,30.988205467372136,2.2733394209956708,1.3690476190476193,0.0,3.164308176100629,31.0,2411.0,1147.0,1264.0,552.0,278.0,274.0,0.0,Good,03_SubIndex,O3
5880,Seattle Beacon Hill,2019-08-12,0.18317391304347827,,11.317083333333334,20.833333333333332,,3.9583333333333335,69.125,1.1681818181818182,,67.66666666666667,212.29166666666666,,,,37.8125,,6.280208333333333,0.19211979166666668,0.0,26.167534722222225,0.0,16.493055555555557,35.011574074074076,2.1831794507575757,1.5297619047619049,0.0,10.676493710691824,36.416666666666664,5675.0,2067.0,3608.0,1408.0,704.0,704.0,0.0,Good,03_SubIndex,O3
5881,Seattle Beacon Hill,2019-08-13,0.20262083333333333,,11.472272727272726,28.636363636363637,,5.166666666666667,61.583333333333336,1.182608695652174,,70.29166666666667,216.04166666666666,,,,28.693948412698415,,5.255729166666667,0.19447388392857143,0.0,21.898871527777782,0.0,21.527777777777782,26.56847075249853,2.2099304991883115,1.6190476190476193,0.0,9.920990566037736,28.583333333333332,6151.0,2188.0,3963.0,1586.0,764.0,822.0,0.0,Good,03_SubIndex,O3
5882,Seattle Beacon Hill,2019-08-14,0.20907391304347825,,11.573636363636364,30.869565217391305,,5.675,60.833333333333336,1.2349999999999999,,70.79166666666667,173.875,,,,28.033234126984127,,4.920863526570049,0.21881130952380953,0.0,20.503598027375205,0.0,23.645833333333332,25.956698265726043,2.4864921536796536,1.4702380952380951,0.0,10.008647798742137,26.666666666666668,6173.0,2199.0,3974.0,1579.0,782.0,797.0,0.0,Good,03_SubIndex,O3
5883,Seattle Beacon Hill,2019-08-15,0.17131666666666667,,8.683181818181819,23.157894736842106,,4.8954545454545455,74.08333333333333,1.2291666666666667,,67.75,197.95833333333334,,,,29.117063492063494,,7.719870580808081,0.2217718501984127,0.0,32.16612742003367,0.0,18.697916666666668,26.960243974132865,2.520134661345599,1.7559523809523812,0.0,7.509040880503146,34.916666666666664,5823.0,2081.0,3742.0,1495.0,760.0,735.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5884,Seattle Beacon Hill,2019-08-16,0.16619565217391302,,4.940416666666667,24.583333333333332,,5.640909090909091,77.125,0.9954545454545456,,63.458333333333336,185.0,,,,24.136904761904763,,6.088888888888889,0.18393831845238096,0.0,25.37037037037037,0.0,21.54513888888889,22.348985890652557,2.0902081642316017,1.3035714285714286,0.0,4.660770440251572,25.958333333333332,4720.0,1666.0,3054.0,1122.0,541.0,581.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5885,Seattle Beacon Hill,2019-08-17,0.15492916666666667,,3.4095454545454547,26.08695652173913,,5.0625,72.83333333333333,1.0375,,65.29166666666667,203.79166666666666,,,,21.101190476190478,,5.948958333333334,0.20915572916666667,0.0,24.78732638888889,0.0,21.093750000000004,19.538139329805997,2.376769649621212,1.4821428571428574,0.0,2.948506289308176,25.458333333333332,2680.0,1207.0,1473.0,757.0,387.0,370.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5886,Seattle Beacon Hill,2019-08-18,0.15823478260869567,,8.203333333333333,20.833333333333332,,4.629166666666666,74.95833333333333,1.2523809523809524,,64.91666666666667,215.75,,,,25.27529761904762,,4.874479166666666,0.17817247023809524,0.0,20.310329861111114,0.0,19.288194444444446,23.403053350970016,2.0246871617965367,1.5654761904761905,0.0,7.738993710691823,25.333333333333332,2642.0,1187.0,1455.0,637.0,312.0,325.0,0.0,Good,03_SubIndex,O3
5887,Seattle Beacon Hill,2019-08-19,0.166125,,7.377272727272728,25.652173913043477,,4.075,69.08333333333333,1.1409090909090909,,65.16666666666667,201.41666666666666,,,,26.049107142857142,,5.2703125,0.17816614583333334,0.0,21.959635416666668,0.0,16.979166666666668,24.11954365079365,2.024615293560606,1.4940476190476193,0.0,6.379716981132076,27.291666666666668,5321.0,1810.0,3511.0,1386.0,682.0,704.0,0.0,Good,03_SubIndex,O3
5888,Seattle Beacon Hill,2019-08-20,0.20678260869565218,,12.020416666666668,27.391304347826086,,6.391304347826087,69.33333333333333,1.365,,67.14285714285714,214.76190476190476,,,,24.91071428571429,,4.418402777777778,0.1665983630952381,0.0,18.410011574074076,0.0,25.393493681449694,23.06547619047619,1.893163216991342,1.625,0.0,11.34001572327044,24.5,5711.0,2019.0,3692.0,1573.0,761.0,812.0,0.0,Good,03_SubIndex,O3
5889,Seattle Beacon Hill,2019-08-21,0.18921666666666667,,9.116818181818182,20.869565217391305,,5.458333333333333,90.41666666666667,1.1916666666666667,,62.625,156.25,,,,24.035218253968253,,5.731340579710145,0.17131488095238093,0.0,23.88058574879227,0.0,22.743055555555557,22.254831716637273,1.946760010822511,1.7023809523809526,0.0,7.884040880503144,27.708333333333332,2933.0,1063.0,1870.0,734.0,358.0,376.0,3.116666667,Good,PM2.5FEM_SubIndex,PM2.5
5890,Seattle Beacon Hill,2019-08-22,0.1937217391304348,,12.35875,17.083333333333332,,5.691666666666666,81.41666666666667,1.2045454545454546,,62.125,192.54166666666666,,,,33.876488095238095,,4.871374458874459,0.1579903273809524,0.0,20.29739357864358,0.0,23.715277777777782,31.36711860670194,1.7953446293290043,1.5773809523809526,0.0,11.659198113207546,31.458333333333332,5304.0,1922.0,3382.0,1317.0,651.0,666.0,4.836666667,Good,03_SubIndex,O3
5891,Seattle Beacon Hill,2019-08-23,0.26600833333333335,,12.501818181818182,19.444444444444443,,7.883333333333333,80.45833333333333,1.4791666666666667,,62.125,194.95833333333334,,,,29.114583333333332,,3.6357940821256043,0.1598875,0.0,15.149142008856684,0.0,32.84722222222222,26.9579475308642,1.8169034090909089,2.113095238095238,0.0,10.81132075471698,26.958333333333332,4477.0,1555.0,2922.0,1177.0,576.0,601.0,0.0,Good,03_SubIndex,O3
5892,Seattle Beacon Hill,2019-08-24,0.17258695652173914,,5.309583333333333,26.666666666666668,,4.670833333333333,68.5,1.231818181818182,,65.0,131.83333333333334,,,,30.044642857142858,,6.049192330917875,0.2086530505952381,0.0,25.204968045491146,0.0,19.461805555555557,27.819113756613756,2.3710573931277055,1.6130952380952381,0.0,5.009040880503145,29.75,2504.0,1130.0,1374.0,806.0,388.0,418.0,0.0,Good,03_SubIndex,O3
5893,Seattle Beacon Hill,2019-08-25,0.1642875,,6.9372727272727275,30.434782608695652,,4.979166666666667,67.20833333333333,1.1166666666666667,,64.33333333333333,170.375,,,,24.560515873015873,,4.613715277777778,0.16471302083333333,0.0,19.22381365740741,0.0,20.74652777777778,22.741218400940625,1.8717388731060607,1.5952380952380951,0.0,5.9992138364779874,25.666666666666668,2902.0,1234.0,1668.0,627.0,317.0,310.0,0.0,Good,03_SubIndex,O3
5894,Seattle Beacon Hill,2019-08-26,0.21206956521739131,,5.7491666666666665,32.083333333333336,,7.683333333333334,65.95833333333333,1.175,,64.91666666666667,152.75,,,,27.708333333333332,,5.809375,0.18554159226190478,0.0,24.205729166666668,0.0,32.01388888888889,25.655864197530864,2.108427184794372,1.3988095238095237,0.0,5.42374213836478,28.125,5544.0,1930.0,3614.0,1426.0,707.0,719.0,0.0,Good,03_SubIndex,O3
5895,Seattle Beacon Hill,2019-08-27,0.21253750000000002,,7.55,29.5,,6.942857142857143,60.5,1.3708333333333333,,70.125,123.0,,,,30.068027210884356,,8.550888347763347,0.16988755208333334,0.0,35.62870144901395,0.0,25.3125,24.36067019400353,1.2870269097222222,1.9583333333333333,0.0,6.529088050314466,36.166666666666664,6210.0,2207.0,4003.0,1592.0,779.0,813.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5896,Seattle Beacon Hill,2019-08-28,0.21912500000000001,,14.421666666666667,19.545454545454547,,6.766666666666667,59.958333333333336,1.6800000000000002,,73.08333333333333,193.16666666666666,,,,29.732142857142858,,6.221701388888889,0.15423385416666666,0.0,25.923755787037038,0.0,28.194444444444446,27.5297619047619,1.7526574337121212,1.0,0.0,13.605345911949685,29.791666666666668,5695.0,2019.0,3676.0,1483.0,733.0,750.0,0.0,Good,03_SubIndex,O3
5897,Seattle Beacon Hill,2019-08-29,0.18933478260869566,,9.83090909090909,26.363636363636363,,6.704166666666667,79.70833333333333,1.4375,,66.54166666666667,167.29166666666666,,,,28.958333333333332,,2.6908253732981993,0.15457983630952382,0.0,11.211772388742498,0.0,27.934027777777782,26.81327160493827,1.7565890489718614,2.0535714285714284,0.0,8.501572327044025,26.875,4876.0,1692.0,3184.0,1358.0,655.0,703.0,0.0,Good,03_SubIndex,O3
5898,Seattle Beacon Hill,2019-08-30,0.1692,,11.590000000000002,23.5,,5.8374999999999995,73.58333333333333,0.48571428571428577,,68.54166666666667,189.70833333333334,,,,28.14732142857143,,2.694097222222222,0.1450595982142857,0.0,11.225405092592593,0.0,24.322916666666668,26.062334656084655,1.6484045251623376,0.2023809523809524,0.0,10.933962264150944,28.291666666666668,4130.0,1423.0,2707.0,1054.0,535.0,519.0,2.3775,Good,03_SubIndex,O3
5899,Seattle Beacon Hill,2019-08-31,0.17299166666666665,,10.537272727272727,25.88235294117647,,6.154166666666666,74.75,0.6875,,68.33333333333333,219.875,,,,26.889880952380953,,2.1938254830917874,0.15488110119047618,0.0,9.140939512882447,0.0,25.642361111111114,24.898037918871253,1.7600125135281386,0.9821428571428572,0.0,9.1124213836478,24.916666666666668,2485.0,1119.0,1366.0,654.0,321.0,333.0,0.03,Good,03_SubIndex,O3
5900,Seattle Beacon Hill,2019-09-01,0.14407391304347825,,3.75625,27.083333333333332,,3.0416666666666665,71.16666666666667,0.265,,68.875,191.54166666666666,,,,25.825892857142858,,2.784548611111111,0.1583811755952381,0.0,11.602285879629632,0.0,12.673611111111112,23.912863756613756,1.7997860863095239,0.3154761904761905,0.0,3.5436320754716983,23.875,2454.0,1112.0,1342.0,797.0,384.0,413.0,0.0,Good,03_SubIndex,O3
5901,Seattle Beacon Hill,2019-09-02,0.18432083333333335,,8.59,25.652173913043477,,5.516666666666667,80.04166666666667,0.31666666666666665,,66.58333333333333,228.83333333333334,,,,23.402777777777775,,3.6312499999999996,0.17339270833333334,0.0,15.130208333333334,0.0,22.87613257033858,21.669238683127574,1.9703716856060607,0.4523809523809524,0.0,7.428459119496854,22.625,2852.0,1361.0,1491.0,791.0,394.0,397.0,0.0,Good,03_SubIndex,O3
5902,Seattle Beacon Hill,2019-09-03,0.25833913043478257,,18.9775,20.0,,7.425,76.16666666666667,1.1642857142857144,,67.54166666666667,215.41666666666666,,,,22.63392857142857,,4.526215277777777,0.17383214285714285,0.0,18.859230324074073,0.0,30.52284513590844,20.95734126984127,1.9753652597402596,0.9702380952380952,0.0,17.903301886792452,24.666666666666668,5603.0,1988.0,3615.0,1497.0,724.0,773.0,0.0,Good,03_SubIndex,O3
5903,Seattle Beacon Hill,2019-09-04,0.17377916666666668,,11.82909090909091,20.0,,5.3875,78.79166666666667,,,64.75,237.95833333333334,,,,23.117559523809522,,3.902565836940837,0.15510706845238095,0.0,16.260690987253486,0.0,22.447916666666668,21.40514770723104,1.7625803233225108,0.0,0.0,10.229559748427674,22.083333333333332,5780.0,2092.0,3688.0,1571.0,767.0,804.0,0.0,Good,03_SubIndex,O3
5904,Seattle Beacon Hill,2019-09-05,0.2019913043478261,,14.928333333333333,20.869565217391305,,7.625,76.20833333333333,0.5461538461538461,,66.83333333333333,182.29166666666666,,,,21.145833333333332,,2.596595712560386,0.1448188244047619,0.0,10.819148802334944,0.0,31.73663268955651,19.579475308641975,1.6456684591450215,0.42261904761904767,0.0,14.083333333333334,23.041666666666668,5718.0,2056.0,3662.0,1367.0,669.0,698.0,0.0,Good,03_SubIndex,O3
5905,Seattle Beacon Hill,2019-09-06,0.20152608695652177,,10.70142857142857,26.666666666666668,,6.813043478260869,75.47826086956522,0.5210526315789474,,67.56521739130434,218.56521739130434,,,,24.93167701863354,,4.641209829867674,0.1750623447204969,0.0,19.33837429111531,0.0,28.343207688001495,23.08488612836439,1.989344826369283,0.6149068322981367,0.0,9.217801476620181,25.869565217391305,5191.0,1823.0,3368.0,1338.0,665.0,673.0,0.0,Good,03_SubIndex,O3
5906,Seattle Beacon Hill,2019-09-07,0.15317391304347827,,9.68375,17.391304347826086,,4.904166666666667,87.70833333333333,0.4470588235294118,,62.333333333333336,231.16666666666666,,,,18.757440476190478,,5.375520833333333,0.14154843749999999,0.0,22.398003472222225,0.0,20.43402777777778,17.368000440917108,1.608504971590909,0.4523809523809524,0.0,9.13561320754717,23.708333333333332,2154.0,1005.0,1149.0,650.0,319.0,331.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5907,Seattle Beacon Hill,2019-09-08,0.1405375,,5.485454545454545,20.869565217391305,,2.2086956521739127,91.58333333333333,0.1619047619047619,,62.083333333333336,177.79166666666666,,,,16.408730158730158,,5.595659722222222,0.15842358630952383,0.0,23.31524884259259,0.0,8.819444444444445,13.294110082304528,1.8002680262445887,0.2023809523809524,0.0,4.7437106918239,23.541666666666668,1256.0,607.0,649.0,312.0,161.0,151.0,13.830353174999999,Good,PM2.5FEM_SubIndex,PM2.5
5908,Seattle Beacon Hill,2019-09-09,0.17031739130434784,,7.2075,20.833333333333332,,2.466666666666667,95.91666666666667,0.15000000000000002,,61.041666666666664,171.95833333333334,,,,16.160714285714285,,4.082963466183575,0.1385359375,0.0,17.012347775764894,0.0,10.277777777777779,14.963624338624337,1.5742720170454545,0.19642857142857148,0.0,6.7995283018867925,18.125,3715.0,1267.0,2448.0,868.0,425.0,443.0,5.42475,Good,PM2.5FEM_SubIndex,PM2.5
5909,Seattle Beacon Hill,2019-09-10,0.21203181818181818,,11.52,17.894736842105264,,4.168181818181818,87.5,0.1761904761904762,,61.95454545454545,200.5,,,,20.17857142857143,,5.3020503952569165,0.14449472402597402,0.0,22.09187664690382,0.0,17.367424242424246,18.683862433862434,1.6419855002951593,0.24025974025974028,0.0,9.879931389365352,23.90909090909091,4173.0,1490.0,2683.0,1123.0,562.0,561.0,0.76,Good,PM2.5FEM_SubIndex,PM2.5
5910,Seattle Beacon Hill,2019-09-11,0.17803478260869565,,8.605454545454545,21.304347826086957,,3.595833333333333,76.45833333333333,0.17058823529411765,,63.916666666666664,181.125,,,,18.446969696969695,,6.471006944444444,0.1608485863095238,0.0,26.962528935185187,0.0,14.982638888888891,15.657150205761317,1.827824844426407,0.17261904761904764,0.0,7.4418238993710695,27.083333333333332,5572.0,2025.0,3547.0,1429.0,691.0,738.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5911,Seattle Beacon Hill,2019-09-12,0.1827875,,7.028636363636363,22.0,,3.5136363636363637,70.08333333333333,0.33157894736842103,,66.54166666666667,170.70833333333334,,,,13.458829365079366,,3.1672327898550723,0.1330552083333333,0.0,13.196803291062801,0.0,13.420138888888891,12.461879041740152,1.5119910037878788,0.375,0.0,6.078223270440252,15.041666666666666,5383.0,1986.0,3397.0,1465.0,726.0,739.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5912,Seattle Beacon Hill,2019-09-13,0.1484608695652174,,4.749583333333333,25.833333333333332,,2.733333333333333,84.95833333333333,0.15384615384615385,,63.958333333333336,178.54166666666666,,,,20.51736111111111,,2.858446557971014,0.14239449404761903,0.0,11.910193991545894,0.0,11.388888888888891,18.99755658436214,1.6181192505411255,0.11904761904761905,0.0,4.480738993710692,19.166666666666668,4158.0,1451.0,2707.0,1058.0,536.0,522.0,4.315333333,Good,03_SubIndex,O3
5913,Seattle Beacon Hill,2019-09-14,0.16262083333333333,,5.750869565217392,23.043478260869566,,2.4499999999999997,84.125,0.1875,,62.375,159.41666666666666,,,,19.43452380952381,,3.29927536231884,0.13992715773809525,0.0,13.746980676328503,0.0,10.208333333333334,17.994929453262788,1.5900813379329002,0.17857142857142858,0.0,5.199292452830188,18.583333333333332,2164.0,949.0,1215.0,509.0,243.0,266.0,0.0,Good,03_SubIndex,O3
5914,Seattle Beacon Hill,2019-09-15,0.17109130434782607,,6.552499999999999,22.916666666666668,,2.525,96.70833333333333,0.1272727272727273,,58.458333333333336,148.625,,,,21.44345238095238,,3.7463541666666664,0.144771875,0.0,15.609809027777779,0.0,10.520833333333334,19.855048500881832,1.6451349431818183,0.1666666666666667,0.0,6.181603773584906,20.625,668.0,321.0,347.0,176.0,83.0,93.0,8.578198413,Good,03_SubIndex,O3
5915,Seattle Beacon Hill,2019-09-16,0.203225,,9.219565217391304,17.142857142857142,,3.329166666666667,84.45833333333333,0.20833333333333334,,59.0,163.54166666666666,,,,19.449404761904763,,4.28125,0.13788348214285714,0.0,17.838541666666668,0.0,13.871527777777779,18.008708112874782,1.5668577516233766,0.2976190476190476,0.0,8.335298742138365,20.291666666666668,4862.0,1722.0,3140.0,1224.0,609.0,615.0,0.0,Good,03_SubIndex,O3
5916,Seattle Beacon Hill,2019-09-17,0.19593478260869565,,7.1120833333333335,15.909090909090908,,2.4761904761904763,92.5,0.1823529411764706,,57.083333333333336,134.83333333333334,,,,19.218073593073594,,5.092361111111111,0.16066592261904764,0.0,21.218171296296298,0.0,9.027777777777779,16.31163653733098,1.8257491206709957,0.18452380952380953,0.0,6.709512578616352,22.375,3054.0,1057.0,1997.0,788.0,387.0,401.0,9.089880953,Good,PM2.5FEM_SubIndex,PM2.5
5917,Seattle Beacon Hill,2019-09-18,0.21447222222222223,,12.23157894736842,18.823529411764707,,3.566666666666667,89.85,0.2538461538461539,,58.0,208.1,,,,22.145833333333336,,3.061458333333333,0.15091982142857144,0.0,12.75607638888889,0.0,13.375,20.505401234567902,1.7149979707792204,0.2357142857142857,0.0,10.962264150943396,21.55,4598.0,1627.0,2971.0,1115.0,557.0,558.0,11.495090909,Good,03_SubIndex,O3
5918,Seattle Beacon Hill,2019-09-19,0.25827391304347824,,15.737499999999999,20.833333333333332,,6.283333333333334,84.375,0.6631578947368421,,60.125,194.54166666666666,,,,19.4237012987013,,4.617708333333333,0.17039419642857143,0.0,19.24045138888889,0.0,25.859561278016216,16.48616622574956,1.9362976866883115,0.75,0.0,14.846698113207546,23.125,4970.0,1711.0,3259.0,1293.0,645.0,648.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5919,Seattle Beacon Hill,2019-09-20,0.2349238095238095,,10.640952380952381,12.380952380952381,,4.95,87.58333333333333,0.2631578947368421,,61.208333333333336,139.5,,,,23.764880952380953,,3.6848958333333335,0.13811979166666666,0.0,15.353732638888888,0.0,20.625000000000004,22.004519400352734,1.569543087121212,0.2976190476190476,0.0,8.78380503144654,22.583333333333332,4508.0,1477.0,3031.0,1075.0,536.0,539.0,1.023333333,Good,03_SubIndex,O3
5920,Seattle Beacon Hill,2019-09-21,0.15969999999999998,,6.654583333333334,14.761904761904763,,3.6374999999999997,84.625,0.24500000000000002,,61.25,183.79166666666666,,,,18.041353383458645,,5.782096783047869,0.16203072916666666,0.0,24.092069929366122,0.0,15.156250000000002,13.22475749559083,1.8412582859848483,0.2916666666666667,0.0,6.277908805031447,24.083333333333332,2648.0,1236.0,1412.0,801.0,395.0,406.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5921,Seattle Beacon Hill,2019-09-22,0.16924166666666665,,6.369999999999999,13.529411764705882,,3.9625,95.5,0.16818181818181818,,60.625,157.125,,,,21.725563909774436,,6.6305555555555555,0.17294940476190476,0.0,27.627314814814813,0.0,16.510416666666668,15.925374779541448,1.965334145021645,0.22023809523809526,0.0,5.759040880503146,27.625,559.0,266.0,293.0,161.0,93.0,68.0,4.202638888,Good,PM2.5FEM_SubIndex,PM2.5
5922,Seattle Beacon Hill,2019-09-23,0.15783913043478262,,7.1909090909090905,21.666666666666668,,3.720833333333333,88.41666666666667,0.20555555555555557,,57.916666666666664,163.54166666666666,,,,,,7.010590277777777,0.14271026785714286,0.0,29.210792824074076,0.0,15.503472222222223,0.0,1.6217075892857142,0.22023809523809526,0.0,6.218553459119497,29.25,4199.0,1383.0,2816.0,1072.0,503.0,569.0,3.680190476,Good,PM2.5FEM_SubIndex,PM2.5
5923,Seattle Beacon Hill,2019-09-24,0.16110416666666666,,8.253043478260869,22.272727272727273,,4.145833333333333,80.625,0.25,,61.583333333333336,147.04166666666666,,,,,,6.663715277777777,0.13603616071428573,0.0,27.765480324074076,0.0,17.274305555555557,0.0,1.5458654626623376,0.2976190476190476,0.0,7.461477987421383,27.75,4674.0,1634.0,3040.0,1157.0,591.0,566.0,0.18,Good,PM2.5FEM_SubIndex,PM2.5
5924,Seattle Beacon Hill,2019-09-25,0.18200434782608693,,9.990416666666667,26.25,,7.491666666666667,72.625,0.31333333333333335,,60.708333333333336,146.58333333333334,,,,,,5.4821180555555555,0.1402813988095238,0.0,22.842158564814813,0.0,31.215277777777782,0.0,1.5941068046536797,0.27976190476190477,0.0,9.4249213836478,23.0,5429.0,1930.0,3499.0,1351.0,665.0,686.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
5925,Seattle Beacon Hill,2019-09-26,0.1591,,9.452608695652174,21.428571428571427,,3.5583333333333336,78.95833333333333,0.2,,61.375,174.5,,,,26.49107142857143,,6.742708333333333,0.1614018601190476,0.0,28.094618055555557,0.0,14.826388888888891,8.176256613756614,1.8341120468073593,0.25000000000000006,0.0,8.545990566037736,28.333333333333332,4130.0,1494.0,2636.0,1019.0,511.0,508.0,4.447727273,Good,PM2.5FEM_SubIndex,PM2.5
5926,Seattle Beacon Hill,2019-09-27,0.15343478260869564,,4.708333333333333,23.75,,2.856521739130435,85.95833333333333,0.11666666666666667,,53.083333333333336,156.33333333333334,,,,19.86111111111111,,5.512847222222223,0.14742313988095238,0.0,22.970196759259263,0.0,11.40625,18.38991769547325,1.6752629531926406,0.12500000000000003,0.0,4.4418238993710695,24.5,3413.0,1199.0,2214.0,840.0,399.0,441.0,1.799876985,Good,PM2.5FEM_SubIndex,PM2.5
5927,Seattle Beacon Hill,2019-09-28,0.15183333333333335,,4.71695652173913,22.608695652173914,,2.243478260869565,77.5,0.13157894736842105,,50.625,198.95833333333334,,,,18.214285714285715,,3.658854166666666,0.13786316964285714,0.0,15.245225694444443,0.0,8.958333333333334,16.865079365079364,1.5666269277597402,0.14880952380952384,0.0,4.264544025157233,17.708333333333332,1859.0,848.0,1011.0,427.0,223.0,204.0,2.380576923,Good,03_SubIndex,O3
5928,Seattle Beacon Hill,2019-09-29,0.18570434782608697,,5.7508333333333335,16.956521739130434,,1.7833333333333332,79.375,0.13076923076923078,,49.25,150.375,,,,21.824404761904763,,5.492361111111111,0.18275877976190477,0.0,22.884837962962962,0.0,7.430555555555556,16.839818489124045,2.0768043154761906,0.1011904761904762,0.0,5.425314465408806,23.166666666666668,1424.0,606.0,818.0,403.0,192.0,211.0,1.8291666670000002,Good,PM2.5FEM_SubIndex,PM2.5
5929,Seattle Beacon Hill,2019-09-30,0.18215,,6.4226086956521735,17.391304347826086,,1.97,72.84615384615384,0.15,,49.38095238095238,121.625,,,,20.17609126984127,,9.500868055555555,0.2296176339285714,0.0,39.58695023148148,0.0,6.840277777777779,18.681565990593768,2.609291294642857,0.12500000000000003,0.0,5.806603773584906,39.666666666666664,5006.0,1726.0,3280.0,1221.0,619.0,602.0,0.03,Good,PM2.5FEM_SubIndex,PM2.5
