"","X","index","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","X03_SubIndex","CO_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","AQI_calculated_where","AQI_Cause","AQI_bucket_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","mPM","mNO2","AQ_cat"
"4262",4760,4760,"Seattle Beacon Hill",2016-07-18,0.1567,NA,NA,16.1111111111111,NA,3.925,79.2916666666667,0.791666666666667,NA,63.9166666666667,212.208333333333,NA,NA,NA,14.917695473251,1.78068181818182,0,16.3541666666667,1.13095238095238,0,0,16,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3897,1825,2072,1163,593,570,0.266666667,3.925,NA,"less"
"4263",4761,4761,"Seattle Beacon Hill",2016-07-19,0.154158333333333,NA,NA,19.5238095238095,NA,2.7,67.75,0.647826086956522,NA,66.375,200.708333333333,NA,NA,NA,18.0776014109347,1.75179924242424,0,11.25,0.925465838509317,0,0,18,"03_SubIndex","O3","Good",4478,2163,2315,1414,706,708,0,2.7,NA,"less"
"4264",4762,4762,"Seattle Beacon Hill",2016-07-20,0.150065217391304,NA,NA,22.7272727272727,NA,3.51666666666667,62.875,0.695833333333333,NA,68.2083333333333,228.291666666667,NA,NA,NA,21.043771043771,1.70528656126482,0,14.6527777777778,0.994047619047619,0,0,21,"03_SubIndex","O3","Good",4648,2220,2428,1577,769,808,0,3.51666666666667,NA,"less"
"4265",4763,4763,"Seattle Beacon Hill",2016-07-21,0.166783333333333,NA,NA,24.7826086956522,NA,5.15833333333333,67.0833333333333,0.795652173913044,NA,68.75,188.875,NA,NA,NA,22.9468599033816,1.89526515151515,0,21.4930555555556,1.13664596273292,0,0,23,"03_SubIndex","O3","Good",4551,2120,2431,1431,701,730,0,5.15833333333333,NA,"less"
"4266",4764,4764,"Seattle Beacon Hill",2016-07-22,0.172039130434783,NA,NA,13.6842105263158,NA,4.675,85.875,0.970833333333333,NA,62.625,196.166666666667,NA,NA,NA,12.6705653021442,1.95499011857708,0,19.4791666666667,1.38690476190476,0,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2078,975,1103,589,291,298,5.829333334,4.675,NA,"less"
"4267",4765,4765,"Seattle Beacon Hill",2016-07-23,0.135970833333333,NA,NA,22.1739130434783,NA,2.82916666666667,74.3333333333333,0.539130434782609,NA,63.3333333333333,176.583333333333,NA,NA,NA,20.5314009661836,1.54512310606061,0,11.7881944444444,0.770186335403727,0,0,21,"03_SubIndex","O3","Good",2107,1067,1040,784,424,360,0,2.82916666666667,NA,"less"
"4268",4766,4766,"Seattle Beacon Hill",2016-07-24,0.1372125,NA,NA,25,NA,4.40416666666667,68.0416666666667,0.595833333333333,NA,66.5,174,NA,NA,NA,23.1481481481481,1.55923295454545,0,18.3506944444444,0.851190476190476,0,0,23,"03_SubIndex","O3","Good",2170,1136,1034,1010,525,485,0,4.40416666666667,NA,"less"
"4269",4767,4767,"Seattle Beacon Hill",2016-07-25,0.171360869565217,NA,NA,19.4444444444444,NA,5.75,65.3333333333333,1.0695652173913,NA,70.4583333333333,209.083333333333,NA,NA,NA,18.0041152263374,1.94728260869565,0,23.9583333333333,1.52795031055901,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4375,2033,2342,1386,675,711,0,5.75,NA,"less"
"4270",4768,4768,"Seattle Beacon Hill",2016-07-26,0.150483333333333,NA,NA,16.1111111111111,NA,6.41666666666667,77.6666666666667,0.879166666666667,NA,65.5416666666667,245.916666666667,NA,NA,NA,14.917695473251,1.71003787878788,0,26.7361111111111,1.25595238095238,0,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4744,2239,2505,1465,736,729,0,6.41666666666667,NA,"less"
"4271",4769,4769,"Seattle Beacon Hill",2016-07-27,0.153578260869565,NA,NA,20,NA,6.32083333333333,70.5,0.973913043478261,NA,68.75,240.625,NA,NA,NA,18.5185185185185,1.74520750988142,0,26.3368055555556,1.39130434782609,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4794,2208,2586,1450,723,727,0,6.32083333333333,NA,"less"
"4272",4770,4770,"Seattle Beacon Hill",2016-07-28,0.1881,NA,NA,23.125,NA,6.87916666666667,66.0952380952381,1.32916666666667,NA,71.5454545454545,250.363636363636,NA,NA,NA,21.412037037037,2.1375,0,28.6631944444444,1.89880952380952,0,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4483,2137,2346,1360,662,698,0,6.87916666666667,NA,"less"
"4273",4771,4771,"Seattle Beacon Hill",2016-07-29,0.171530434782609,NA,NA,10,NA,6.72916666666667,61.9166666666667,1.47391304347826,NA,72.5833333333333,234.75,NA,NA,NA,9.25925925925926,1.94920948616601,0,28.0381944444444,2.1055900621118,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3938,1848,2090,1099,540,559,0,6.72916666666667,NA,"less"
"4274",4772,4772,"Seattle Beacon Hill",2016-07-30,0.1151625,NA,NA,NA,NA,7.50416666666667,70.2083333333333,0.716666666666667,NA,64.5833333333333,224,NA,NA,NA,0,1.30866477272727,0,31.2673611111111,1.02380952380952,0,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2131,1059,1072,756,373,383,0,7.50416666666667,NA,"less"
"4275",4773,4773,"Seattle Beacon Hill",2016-07-31,0.1279,NA,NA,NA,NA,6.1,70.0416666666667,0.65,NA,63.125,228.083333333333,NA,NA,NA,0,1.45340909090909,0,25.4166666666667,0.928571428571429,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2105,1094,1011,713,360,353,0,6.1,NA,"less"
"4276",4774,4774,"Seattle Beacon Hill",2016-08-01,0.147383333333333,NA,NA,NA,NA,7.28333333333333,77.2083333333333,0.766666666666667,NA,62.125,207.208333333333,NA,NA,NA,0,1.67481060606061,0,30.3472222222222,1.0952380952381,0,0,30,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4249,1999,2250,1219,618,601,0,7.28333333333333,NA,"less"
"4277",4775,4775,"Seattle Beacon Hill",2016-08-02,0.113139130434783,NA,NA,NA,NA,3.15416666666667,74.4583333333333,0.547826086956522,NA,61.5416666666667,165.416666666667,NA,NA,NA,0,1.28567193675889,0,13.1423611111111,0.782608695652174,0,0,13,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3557,1705,1852,1084,547,537,1.816666667,3.15416666666667,NA,"less"
"4278",4776,4776,"Seattle Beacon Hill",2016-08-03,0.1665125,NA,NA,NA,NA,7.39583333333333,70.0833333333333,0.625,NA,64.0416666666667,218.291666666667,NA,NA,NA,0,1.8921875,0,30.8159722222222,0.892857142857143,0,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4521,2108,2413,1381,690,691,0.955,7.39583333333333,NA,"less"
"4279",4777,4777,"Seattle Beacon Hill",2016-08-04,0.159147826086957,NA,NA,NA,NA,6.76666666666667,66.7916666666667,0.747826086956522,NA,67.7083333333333,191.458333333333,NA,NA,NA,0,1.80849802371541,0,28.1944444444444,1.06832298136646,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4523,2136,2387,1387,669,718,0,6.76666666666667,NA,"less"
"4280",4778,4778,"Seattle Beacon Hill",2016-08-05,0.162225,NA,NA,27.1428571428571,NA,6.75416666666667,64.1666666666667,1.06666666666667,NA,65.8333333333333,196.25,NA,NA,NA,25.1322751322751,1.84346590909091,0,28.1423611111111,1.52380952380952,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3855,1822,2033,1261,641,620,0,6.75416666666667,NA,"less"
"4281",4779,4779,"Seattle Beacon Hill",2016-08-06,0.160491304347826,NA,NA,18.5714285714286,NA,6.2125,72.375,0.8,NA,60.3333333333333,204.666666666667,NA,NA,NA,17.1957671957672,1.82376482213439,0,25.8854166666667,1.14285714285714,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1978,951,1027,785,366,419,0,6.2125,NA,"less"
"4282",4780,4780,"Seattle Beacon Hill",2016-08-07,0.135039130434783,NA,NA,21.25,NA,3.74583333333333,78.2916666666667,0.608333333333333,NA,61.125,196.541666666667,NA,NA,NA,19.6759259259259,1.53453557312253,0,15.6076388888889,0.869047619047619,0,0,20,"03_SubIndex","O3","Good",1604,817,787,585,301,284,1.18,3.74583333333333,NA,"less"
"4283",4781,4781,"Seattle Beacon Hill",2016-08-08,0.144675,NA,NA,20.4545454545455,NA,3.9625,78,0.604347826086957,NA,61.875,194.416666666667,NA,NA,NA,18.9393939393939,1.64403409090909,0,16.5104166666667,0.863354037267081,0,0,19,"03_SubIndex","O3","Good",3513,1570,1943,1094,555,539,0.03,3.9625,NA,"less"
"4284",4782,4782,"Seattle Beacon Hill",2016-08-09,0.131621739130435,NA,NA,16.9565217391304,NA,3.47083333333333,79.2083333333333,0.516666666666667,NA,62.8333333333333,207.125,NA,NA,NA,15.7004830917874,1.49570158102767,0,14.4618055555556,0.738095238095238,0,0,16,"03_SubIndex","O3","Good",4161,1947,2214,1237,617,620,0,3.47083333333333,NA,"less"
"4285",4783,4783,"Seattle Beacon Hill",2016-08-10,0.1683125,NA,NA,20.6666666666667,NA,5.40416666666667,77.125,0.921739130434783,NA,64.8333333333333,269.25,NA,NA,NA,19.1358024691358,1.91264204545455,0,22.5173611111111,1.3167701863354,0,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4510,2080,2430,1319,627,692,0,5.40416666666667,NA,"less"
"4286",4784,4784,"Seattle Beacon Hill",2016-08-11,0.191386956521739,NA,NA,22.6086956521739,NA,6.85416666666667,72,0.845833333333333,NA,68.0416666666667,239.916666666667,NA,NA,NA,20.9339774557166,2.17485177865613,0,28.5590277777778,1.20833333333333,0,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4569,2126,2443,1315,652,663,0,6.85416666666667,NA,"less"
"4287",4785,4785,"Seattle Beacon Hill",2016-08-12,0.240483333333333,NA,NA,19,NA,8.82916666666667,64.9583333333333,1.36086956521739,NA,72.7083333333333,208.5,NA,NA,NA,17.5925925925926,2.73276515151515,0,36.7881944444444,1.94409937888199,0,0,37,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3873,1722,2151,1073,515,558,0,8.82916666666667,NA,"less"
"4288",4786,4786,"Seattle Beacon Hill",2016-08-13,0.227582608695652,NA,NA,21.8181818181818,NA,10.2791666666667,61.0833333333333,1.45,NA,74.4583333333333,213,NA,NA,NA,20.2020202020202,2.58616600790514,0,42.8298611111111,2.07142857142857,0,0,43,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1891,947,944,729,372,357,0,10.2791666666667,NA,"less"
"4289",4787,4787,"Seattle Beacon Hill",2016-08-14,0.141241666666667,NA,NA,20.5,NA,4.92083333333333,60.4166666666667,1.04583333333333,NA,68.6666666666667,209.041666666667,NA,NA,NA,18.9814814814815,1.60501893939394,0,20.5034722222222,1.49404761904762,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2602,1163,1439,1001,430,571,0,4.92083333333333,NA,"less"
"4290",4788,4788,"Seattle Beacon Hill",2016-08-15,0.162186956521739,NA,NA,16.8181818181818,NA,4.8625,67.25,1.1,NA,69.25,178.166666666667,NA,NA,NA,15.5723905723906,1.84303359683794,0,20.2604166666667,1.57142857142857,0,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4366,1996,2370,1255,638,617,0,4.8625,NA,"less"
"4291",4789,4789,"Seattle Beacon Hill",2016-08-16,0.170004166666667,NA,NA,25.625,NA,5.88333333333333,71.2083333333333,0.982608695652174,NA,66.8333333333333,229.833333333333,NA,NA,NA,23.7268518518519,1.93186553030303,0,24.5138888888889,1.40372670807453,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4670,2162,2508,1327,686,641,0,5.88333333333333,NA,"less"
"4292",4790,4790,"Seattle Beacon Hill",2016-08-17,0.176975,NA,NA,20.4347826086957,NA,6.27083333333333,66.7083333333333,0.925,NA,67.6666666666667,226.541666666667,NA,NA,NA,18.9210950080515,2.01107954545455,0,26.1284722222222,1.32142857142857,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4611,2096,2515,1309,666,643,0,6.27083333333333,NA,"less"
"4293",4791,4791,"Seattle Beacon Hill",2016-08-18,0.18265652173913,NA,NA,28.1818181818182,NA,7.04583333333333,56.0833333333333,1.03913043478261,NA,73.2916666666667,115.208333333333,NA,NA,NA,26.0942760942761,2.07564229249012,0,29.3576388888889,1.48447204968944,0,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4441,2065,2376,1306,655,651,0,7.04583333333333,NA,"less"
"4294",4792,4792,"Seattle Beacon Hill",2016-08-19,0.231791666666667,NA,NA,28.3333333333333,NA,9.14090909090909,40.625,0.979166666666667,NA,78.75,165.916666666667,NA,NA,NA,26.2345679012346,2.63399621212121,0,38.0871212121212,1.39880952380952,0,0,38,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3724,1636,2088,917,464,453,0,9.14090909090909,NA,"less"
"4295",4794,4794,"Seattle Beacon Hill",2016-08-21,0.120273913043478,NA,NA,23.3333333333333,NA,4.65,73.875,0.866666666666667,NA,63.0833333333333,189,NA,NA,NA,21.6049382716049,1.36674901185771,0,19.375,1.23809523809524,0,0,22,"03_SubIndex","O3","Good",1744,874,870,616,324,292,0,4.65,NA,"less"
"4296",4795,4795,"Seattle Beacon Hill",2016-08-22,0.167052173913043,NA,NA,23.6363636363636,NA,5.72083333333333,64.125,0.691304347826087,NA,62.2083333333333,200.916666666667,NA,NA,NA,21.8855218855219,1.89832015810277,0,23.8368055555556,0.987577639751553,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4292,1900,2392,1219,635,584,0,5.72083333333333,NA,"less"
"4297",4796,4796,"Seattle Beacon Hill",2016-08-23,0.183013043478261,NA,NA,23.8095238095238,NA,6.09545454545454,60.7391304347826,0.791304347826087,NA,66,198.260869565217,NA,NA,NA,22.0458553791887,2.07969367588933,0,25.3977272727273,1.1304347826087,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4685,2125,2560,1333,677,656,0.03,6.09545454545454,NA,"less"
"4298",4797,4797,"Seattle Beacon Hill",2016-08-24,0.188604347826087,NA,NA,26.0869565217391,NA,6.075,56.2083333333333,0.882608695652174,NA,71.125,119.583333333333,NA,NA,NA,24.1545893719807,2.14323122529644,0,25.3125,1.26086956521739,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4623,2061,2562,1359,707,652,0,6.075,NA,"less"
"4299",4798,4798,"Seattle Beacon Hill",2016-08-25,0.250779166666667,NA,NA,22.7272727272727,NA,8.2,51.125,1.05,NA,74.7916666666667,173.833333333333,NA,NA,NA,21.043771043771,2.84976325757576,0,34.1666666666667,1.5,0,0,34,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4382,2011,2371,1295,661,634,0,8.2,NA,"less"
"4300",4800,4800,"Seattle Beacon Hill",2016-08-27,0.133633333333333,NA,NA,21.25,NA,5.14166666666667,70.625,0.891666666666667,NA,64.375,203.083333333333,NA,NA,NA,19.6759259259259,1.51856060606061,0,21.4236111111111,1.27380952380952,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1733,857,876,522,269,253,0,5.14166666666667,NA,"less"
"4301",4801,4801,"Seattle Beacon Hill",2016-08-28,0.182595833333333,NA,NA,25.2380952380952,NA,6.03333333333333,75.1666666666667,0.775,NA,60.9583333333333,211,NA,NA,NA,23.36860670194,2.07495265151515,0,25.1388888888889,1.10714285714286,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1535,775,760,534,271,263,0,6.03333333333333,NA,"less"
"4302",4802,4802,"Seattle Beacon Hill",2016-08-29,0.21044347826087,NA,NA,28.4615384615385,NA,8.49583333333333,74.375,1.34166666666667,NA,64.4583333333333,255.666666666667,NA,NA,NA,26.3532763532764,2.39140316205534,0,35.3993055555556,1.91666666666667,0,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4323,1985,2338,1184,609,575,0,8.49583333333333,NA,"less"
"4303",4803,4803,"Seattle Beacon Hill",2016-08-30,0.132216666666667,NA,NA,17.8260869565217,NA,3.525,71.625,0.773913043478261,NA,62.9166666666667,185.291666666667,NA,NA,NA,16.5056360708535,1.50246212121212,0,14.6875,1.1055900621118,0,0,17,"03_SubIndex","O3","Good",4392,2017,2375,1189,591,598,0,3.525,NA,"less"
"4304",4804,4804,"Seattle Beacon Hill",2016-08-31,0.174078260869565,NA,NA,14.7619047619048,NA,4.34583333333333,81.8333333333333,0.85,NA,62.5833333333333,168.375,NA,NA,NA,13.668430335097,1.97816205533597,0,18.1076388888889,1.21428571428571,0,0,18,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3606,1625,1981,901,458,443,0.386666667,4.34583333333333,NA,"less"
"4305",4805,4805,"Seattle Beacon Hill",2016-09-01,0.157520833333333,NA,NA,16.5217391304348,NA,4.80833333333333,79.1666666666667,0.691304347826087,NA,60.4166666666667,174.375,NA,NA,NA,15.2979066022544,1.79000946969697,0,20.0347222222222,0.987577639751553,0,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3340,1462,1878,923,458,465,0.06,4.80833333333333,NA,"less"
"4306",4806,4806,"Seattle Beacon Hill",2016-09-02,0.148713043478261,NA,NA,21.7391304347826,NA,3.175,80.0833333333333,0.641666666666667,NA,60.1666666666667,199.583333333333,NA,NA,NA,20.1288244766506,1.6899209486166,0,13.2291666666667,0.916666666666667,0,0,20,"03_SubIndex","O3","Good",2120,949,1171,572,288,284,5.107,3.175,NA,"less"
"4307",4807,4807,"Seattle Beacon Hill",2016-09-03,0.149083333333333,NA,NA,21.7391304347826,NA,3.98333333333333,79.6666666666667,0.543478260869565,NA,58.4583333333333,235.25,NA,NA,NA,20.1288244766506,1.69412878787879,0,16.5972222222222,0.77639751552795,0,0,20,"03_SubIndex","O3","Good",1358,714,644,332,171,161,0,3.98333333333333,NA,"less"
"4308",4808,4808,"Seattle Beacon Hill",2016-09-04,0.170195652173913,NA,NA,17.5,NA,5.37083333333333,77.5,0.779166666666667,NA,58.5416666666667,251.208333333333,NA,NA,NA,16.2037037037037,1.93404150197628,0,22.3784722222222,1.11309523809524,0,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1784,967,817,649,338,311,0,5.37083333333333,NA,"less"
"4309",4809,4809,"Seattle Beacon Hill",2016-09-05,0.131895833333333,NA,NA,19.1304347826087,NA,3.94166666666667,75.375,0.534782608695652,NA,58.4583333333333,199.25,NA,NA,NA,17.7133655394525,1.49881628787879,0,16.4236111111111,0.763975155279503,0,0,18,"03_SubIndex","O3","Good",1516,788,728,485,244,241,0,3.94166666666667,NA,"less"
"4310",4810,4810,"Seattle Beacon Hill",2016-09-06,0.173804166666667,NA,NA,12.9411764705882,NA,3.68333333333333,86.9583333333333,0.779166666666667,NA,58.875,214.125,NA,NA,NA,11.9825708061002,1.97504734848485,0,15.3472222222222,1.11309523809524,0,0,15,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2895,1340,1555,751,362,389,8.588690476,3.68333333333333,NA,"less"
"4311",4811,4811,"Seattle Beacon Hill",2016-09-07,0.144952173913043,NA,NA,15.2380952380952,NA,NA,84.5416666666667,0.656521739130435,NA,60.125,205.75,NA,NA,NA,14.1093474426808,1.6471837944664,0,0,0.937888198757764,0,0,14,"03_SubIndex","O3","Good",3299,1509,1790,1044,503,541,0.583333333,NA,NA,"less"
"4312",4812,4812,"Seattle Beacon Hill",2016-09-08,0.150070833333333,NA,NA,18.75,NA,4.56,78.125,0.583333333333333,NA,60.7916666666667,188.958333333333,NA,NA,NA,17.3611111111111,1.70535037878788,0,19,0.833333333333333,0,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3710,1700,2010,1013,499,514,1.038952381,4.56,NA,"less"
"4313",4813,4813,"Seattle Beacon Hill",2016-09-09,0.218895652173913,NA,NA,15.8823529411765,NA,6.27916666666667,70.9583333333333,0.830434782608696,NA,60.6666666666667,196.041666666667,NA,NA,NA,14.7058823529412,2.48745059288538,0,26.1631944444444,1.18633540372671,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3938,1802,2136,1040,521,519,0,6.27916666666667,NA,"less"
"4314",4814,4814,"Seattle Beacon Hill",2016-09-10,0.180108333333333,NA,NA,19.047619047619,NA,6.50416666666667,69.8333333333333,0.795833333333333,NA,63.1666666666667,153.125,NA,NA,NA,17.636684303351,2.04668560606061,0,27.1006944444444,1.13690476190476,0,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2197,1097,1100,689,341,348,0,6.50416666666667,NA,"less"
"4315",4815,4815,"Seattle Beacon Hill",2016-09-11,0.136182608695652,NA,NA,26.5217391304348,NA,5.675,70.375,0.634782608695652,NA,59.9583333333333,192.375,NA,NA,NA,24.5571658615137,1.54752964426877,0,23.6458333333333,0.906832298136646,0,0,25,"03_SubIndex","O3","Good",1687,812,875,432,221,211,0,5.675,NA,"less"
"4316",4816,4816,"Seattle Beacon Hill",2016-09-12,0.161533333333333,NA,NA,21.25,NA,5.31666666666667,61.2916666666667,0.629166666666667,NA,62.0833333333333,137,NA,NA,NA,19.6759259259259,1.83560606060606,0,22.1527777777778,0.898809523809524,0,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4243,1918,2325,1252,608,644,0,5.31666666666667,NA,"less"
"4317",4817,4817,"Seattle Beacon Hill",2016-09-13,0.219265217391304,NA,NA,15.9090909090909,NA,5.76363636363636,59.3333333333333,0.88695652173913,NA,62.4583333333333,186.666666666667,NA,NA,NA,14.7306397306397,2.49165019762846,0,24.0151515151515,1.26708074534161,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4561,2030,2531,1358,671,687,0,5.76363636363636,NA,"less"
"4318",4818,4818,"Seattle Beacon Hill",2016-09-14,0.244395833333333,NA,NA,23.6842105263158,NA,7.55416666666667,60.3333333333333,1.14583333333333,NA,64.0833333333333,201.416666666667,NA,NA,NA,21.9298245614035,2.77722537878788,0,31.4756944444444,1.63690476190476,0,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4496,2024,2472,1283,624,659,0,7.55416666666667,NA,"less"
"4319",4819,4819,"Seattle Beacon Hill",2016-09-15,0.209821739130435,NA,NA,20.7142857142857,NA,9.48333333333333,80.7083333333333,0.934782608695652,NA,58.9583333333333,230.583333333333,NA,NA,NA,19.1798941798942,2.38433794466403,0,39.5138888888889,1.33540372670807,0,0,40,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4217,1863,2354,1182,571,611,0,9.48333333333333,NA,"less"
"4320",4820,4820,"Seattle Beacon Hill",2016-09-16,0.264166666666667,NA,NA,18.4615384615385,NA,10.4833333333333,77.5833333333333,1.47916666666667,NA,61.625,213.375,NA,NA,NA,17.0940170940171,3.00189393939394,0,43.6805555555556,2.11309523809524,0,0,44,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3732,1683,2049,1054,517,537,0,10.4833333333333,NA,"less"
"4321",4821,4821,"Seattle Beacon Hill",2016-09-17,0.124434782608696,NA,NA,19.0909090909091,NA,3.49583333333333,92.2916666666667,0.678260869565217,NA,59.5833333333333,195.5,NA,NA,NA,17.6767676767677,1.41403162055336,0,14.5659722222222,0.968944099378882,0,0,18,"03_SubIndex","O3","Good",921,459,462,386,261,125,3.791261905,3.49583333333333,NA,"less"
"4322",4822,4822,"Seattle Beacon Hill",2016-09-18,0.133783333333333,NA,NA,24.5833333333333,NA,4.00416666666667,80.5833333333333,0.55,NA,60.125,196.708333333333,NA,NA,NA,22.7623456790123,1.52026515151515,0,16.6840277777778,0.785714285714286,0,0,23,"03_SubIndex","O3","Good",1693,850,843,482,246,236,1.05625,4.00416666666667,NA,"less"
"4323",4823,4823,"Seattle Beacon Hill",2016-09-19,0.161960869565217,NA,NA,21.7391304347826,NA,5.27083333333333,74.7916666666667,0.643478260869565,NA,59.5416666666667,176.916666666667,NA,NA,NA,20.1288244766506,1.84046442687747,0,21.9618055555556,0.919254658385093,0,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3073,1423,1650,853,414,439,2.624666667,5.27083333333333,NA,"less"
"4324",4824,4824,"Seattle Beacon Hill",2016-09-20,0.1923625,NA,NA,21.5,NA,5.5375,77.875,0.758333333333333,NA,56.5416666666667,213.541666666667,NA,NA,NA,19.9074074074074,2.1859375,0,23.0729166666667,1.08333333333333,0,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4279,1893,2386,1161,552,609,0,5.5375,NA,"less"
"4325",4825,4825,"Seattle Beacon Hill",2016-09-21,0.177965217391304,NA,NA,15,NA,5.125,75.9166666666667,0.68695652173913,NA,57.5833333333333,122.083333333333,NA,NA,NA,13.8888888888889,2.02233201581028,0,21.3541666666667,0.981366459627329,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4089,1820,2269,1283,615,668,0,5.125,NA,"less"
"4326",4826,4826,"Seattle Beacon Hill",2016-09-22,0.1883125,NA,NA,16.25,NA,5.76666666666667,76.125,0.8,NA,56.7916666666667,190.75,NA,NA,NA,15.0462962962963,2.13991477272727,0,24.0277777777778,1.14285714285714,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4292,1917,2375,1180,575,605,0,5.76666666666667,NA,"less"
"4327",4827,4827,"Seattle Beacon Hill",2016-09-23,0.172786956521739,NA,NA,18.6363636363636,NA,4.70909090909091,81.5,0.747826086956522,NA,56.2916666666667,169.583333333333,NA,NA,NA,17.2558922558923,1.96348814229249,0,19.6212121212121,1.06832298136646,0,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2719,1200,1519,726,351,375,0.525714286,4.70909090909091,NA,"less"
"4328",4828,4828,"Seattle Beacon Hill",2016-09-24,0.186454166666667,NA,NA,18.695652173913,NA,6.04166666666667,74.0833333333333,0.725,NA,58.8333333333333,209.958333333333,NA,NA,NA,17.3107890499195,2.11879734848485,0,25.1736111111111,1.03571428571429,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1710,915,795,427,220,207,0,6.04166666666667,NA,"less"
"4329",4829,4829,"Seattle Beacon Hill",2016-09-25,0.248658333333333,NA,NA,20.7142857142857,NA,8.575,67.75,1.2625,NA,63.4583333333333,240.666666666667,NA,NA,NA,19.1798941798942,2.82566287878788,0,35.7291666666667,1.80357142857143,0,0,36,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1673,808,865,593,299,294,0,8.575,NA,"less"
"4330",4830,4830,"Seattle Beacon Hill",2016-09-26,0.18984347826087,NA,NA,13.8095238095238,NA,5.96666666666667,76.7916666666667,0.991666666666667,NA,63.1666666666667,141.791666666667,NA,NA,NA,12.7865961199295,2.15731225296443,0,24.8611111111111,1.41666666666667,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4382,1998,2384,1219,603,616,0,5.96666666666667,NA,"less"
"4331",4831,4831,"Seattle Beacon Hill",2016-09-27,0.142808333333333,NA,NA,24.7826086956522,NA,3.14583333333333,66.1666666666667,0.617391304347826,NA,60.875,159.208333333333,NA,NA,NA,22.9468599033816,1.62282196969697,0,13.1076388888889,0.881987577639752,0,0,23,"03_SubIndex","O3","Good",4182,1887,2295,1185,591,594,0.773333333,3.14583333333333,NA,"less"
