,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,time_hour,time_yr,DOW,precip_accum_one_hour_set_1
447,2013-03-23,,,,30.434782608695652,,5.908333333333334,64.83333333333333,,40.125,,,178.58333333333334,3.7375000000000003,,,,10.48760114837489,0.6141359374999998,0.0,43.275706633400766,0.0,24.618055555555557,0.0,6.978817471590908,0.0,0.0,0.0,43.25,,,,,,,,,,0.0
448,2013-03-24,,,,20.0,,8.8125,69.70833333333333,,41.541666666666664,,,183.79166666666666,3.5375,,,,12.94766818437728,0.6415003720238094,0.0,51.81903043857786,0.0,36.43985455412494,0.0,7.289776954816015,0.0,0.0,0.0,51.875,,,,,,,,,,0.0
449,2013-03-25,,,,27.82608695652174,,6.354166666666667,52.25,,48.375,,,183.58333333333334,4.670833333333333,,,,10.089930555555556,0.5040161458333332,0.0,41.84248827690352,0.0,26.475694444444446,0.0,5.7274562026515135,0.0,0.0,0.0,41.875,,,,,,,,,,0.0
450,2013-03-26,,,,23.333333333333332,,9.2,64.0,,50.21739130434783,,,253.52173913043478,2.960869565217391,,,,5.47924543163201,0.4326146739130433,0.0,22.83018929846671,0.0,37.87483672326927,0.0,4.916075839920947,0.0,0.0,0.0,22.869565217391305,,,,,,,,,,0.0
451,2013-03-27,,,,15.263157894736842,,11.424999999999999,77.58333333333333,,48.75,,,144.54166666666666,2.8666666666666667,,,,5.930902777777778,0.3937062499999999,0.0,24.71209490740741,0.0,45.754500476871726,0.0,4.473934659090908,0.0,0.0,0.0,24.708333333333332,,,,,,,,,,0.33999999999999997
452,2013-03-28,,,,19.285714285714285,,12.491666666666667,85.16666666666667,,50.958333333333336,,,192.25,2.9875000000000003,,,,7.933645340927382,0.6245457539682538,0.0,33.056855587197425,0.0,45.68490701001431,0.0,7.097110840548339,0.0,0.0,0.0,33.041666666666664,,,,,,,,,,2.09
453,2013-03-29,,,,22.22222222222222,,6.0874999999999995,78.0,,52.25,,,193.875,4.1375,,,,8.325,0.5253749999999999,0.0,11.5625,0.0,25.364583333333332,0.0,5.970170454545453,0.0,0.0,0.0,14.666666666666666,,,,,,,,,,0.06
454,2013-03-30,,,,23.333333333333332,,9.991666666666667,74.66666666666667,,52.791666666666664,,,141.33333333333334,4.983333333333333,,,,10.259808642755347,0.6817609126984127,0.0,12.468517447792957,0.0,41.04837267525036,0.0,7.747283098845597,0.0,0.0,0.0,17.875,,,,,,,,,,0.0
455,2013-03-31,,,,22.272727272727273,,7.7,65.125,,54.708333333333336,,,191.0,4.9750000000000005,,,,6.715869976943346,0.47835052083333324,0.0,27.982791570597275,0.0,32.083333333333336,0.0,5.4358013731060595,0.0,0.0,0.0,27.916666666666668,,,,,,,,,,0.0
456,2013-04-01,,,,29.583333333333332,,6.529166666666666,82.29166666666667,,52.291666666666664,,,201.66666666666666,4.329166666666667,,,,6.170833333333333,0.5523755208333333,0.0,25.711805555555557,0.0,27.204861111111114,0.0,6.276994554924241,0.0,0.0,0.0,25.666666666666668,,,,,,,,,,0.0
457,2013-04-02,,,,26.31578947368421,,3.3666666666666667,82.08695652173913,,51.130434782608695,,,203.2608695652174,3.182608695652174,,,,9.654710144927536,0.6427945652173913,0.0,39.90124997408306,0.0,12.807971014492756,0.0,7.3044836956521735,0.0,0.0,0.0,39.869565217391305,,,,,,,,,,0.0
458,2013-04-03,,,,16.153846153846153,,9.183333333333334,78.5909090909091,,51.90909090909091,,,259.90909090909093,3.3954545454545455,,,,18.524131944444445,0.6725229166666665,0.0,63.78569086790654,0.0,38.04393180734383,0.0,7.642305871212121,0.0,0.0,0.0,63.791666666666664,,,,,,,,,,0.0
459,2013-04-04,,,,22.22222222222222,,11.154166666666667,92.58333333333333,,51.666666666666664,,,204.04166666666666,3.533333333333333,,,,15.076215277777777,0.5707165873015873,0.0,54.28946734422191,0.0,43.07626967095851,0.0,6.485415764790765,0.0,0.0,0.0,54.333333333333336,,,,,,,,,,3.436666667
460,2013-04-05,,,,32.083333333333336,,2.4173913043478263,92.41666666666667,,51.166666666666664,,,189.875,6.325,,,,6.569700400746595,0.402591865079365,0.0,27.373751669777487,0.0,9.652777777777779,0.0,4.574907557720057,0.0,0.0,0.0,27.333333333333332,,,,,,,,,,11.758333333
461,2013-04-06,,,,43.47826086956522,,2.5875,89.95833333333333,,46.875,,,183.125,6.066666666666666,,,,5.674813350900307,0.5522677083333333,0.0,23.64505562875128,0.0,10.78125,0.0,6.2757694128787875,0.0,0.0,0.0,23.5,,,,,,,,,,16.295
462,2013-04-07,,,,37.5,,2.470833333333333,96.75,,42.041666666666664,,,154.41666666666666,5.1875,,,,9.673090277777778,0.7302901041666666,0.0,40.304542824074076,0.0,10.29513888888889,0.0,8.29875118371212,0.0,0.0,0.0,40.291666666666664,,,,,,,,,,28.755833332999998
463,2013-04-08,,,,28.26086956521739,,5.091666666666667,84.83333333333333,,47.291666666666664,,,194.58333333333334,3.4583333333333335,,,,9.030034722222222,0.5874505208333333,0.0,37.62514467592593,0.0,21.21527777777778,0.0,6.675574100378786,0.0,0.0,0.0,37.583333333333336,,,,,,,,,,7.16
464,2013-04-09,,,,23.47826086956522,,5.334782608695653,76.47826086956522,,48.47826086956522,,,178.30434782608697,3.3347826086956522,,,,5.877376553817952,0.47259782608695644,0.0,24.48906897424147,0.0,22.22826086956522,0.0,5.3704298418972325,0.0,0.0,0.0,24.434782608695652,,,,,,,,,,0.06
465,2013-04-10,,,,27.727272727272727,,3.558333333333333,77.5,,51.708333333333336,,,183.41666666666666,5.704166666666667,,,,3.5957331466842333,0.38037552083333326,0.0,14.98222144451764,0.0,14.826388888888891,0.0,4.322449100378788,0.0,0.0,0.0,15.041666666666666,,,,,,,,,,7.2700000000000005
466,2013-04-11,,,,35.0,,3.1625,78.45833333333333,,46.541666666666664,,,117.20833333333333,3.608333333333333,,,,4.691493055555555,0.4822142658730158,0.0,19.54788773148148,0.0,13.177083333333334,0.0,5.479707566738816,0.0,0.0,0.0,19.541666666666668,,,,,,,,,,1.4583333330000001
467,2013-04-12,,,,29.565217391304348,,4.341666666666667,87.66666666666667,,42.666666666666664,,,173.08333333333334,4.733333333333333,,,,5.458506944444444,0.4590432291666666,0.0,22.743778935185187,0.0,18.09027777777778,0.0,5.2164003314393925,0.0,0.0,0.0,22.75,,,,,,,,,,1.3975
468,2013-04-13,,,,37.916666666666664,,3.2125,86.16666666666667,,41.666666666666664,,,169.0,5.095833333333333,,,,4.2633152173913045,0.4693458333333333,0.0,17.7638134057971,0.0,13.385416666666666,0.0,5.3334753787878775,0.0,0.0,0.0,17.75,,,,,,,,,,5.473333333
469,2013-04-14,,,,33.47826086956522,,3.345833333333333,80.0,,44.125,,,203.33333333333334,4.233333333333333,,,,4.923790211901625,0.5380557291666667,0.0,20.515792549590103,0.0,13.940972222222223,0.0,6.114269649621211,0.0,0.0,0.0,20.541666666666668,,,,,,,,,,14.190000000000001
470,2013-04-15,,,,24.761904761904763,,6.3125,82.125,,44.125,,,217.41666666666666,3.6166666666666667,,,,4.1559027777777775,0.38738333333333325,0.0,17.316261574074073,0.0,26.302083333333332,0.0,4.402083333333333,0.0,0.0,0.0,17.291666666666668,,,,,,,,,,0.06
471,2013-04-16,,,,25.454545454545453,,4.6173913043478265,78.3913043478261,,45.0,,,120.17391304347827,3.6260869565217395,,,,4.7019927536231885,0.5097728260869565,0.0,19.591636473429954,0.0,19.23913043478261,0.0,5.792873023715414,0.0,0.0,0.0,19.608695652173914,,,,,,,,,,0.09
472,2013-04-17,,,,30.833333333333332,,4.6625000000000005,67.70833333333333,,48.041666666666664,,,171.0,4.720833333333333,,,,3.7902777777777774,0.3380072916666666,0.0,15.792824074074074,0.0,19.427083333333332,0.0,3.8409919507575747,0.0,0.0,0.0,15.875,,,,,,,,,,0.25
473,2013-04-18,,,,31.73913043478261,,3.6208333333333336,87.0,,46.833333333333336,,,179.66666666666666,4.295833333333333,,,,4.918229166666666,0.6417983432539681,0.0,20.492621527777775,0.0,15.086805555555557,0.0,7.293162991522365,0.0,0.0,0.0,20.458333333333332,,,,,,,,,,0.88
474,2013-04-19,,,,19.583333333333332,,2.5791666666666666,98.33333333333333,,49.666666666666664,,,187.20833333333334,4.470833333333333,,,,6.829513888888889,0.5956833333333332,0.0,28.45630787037037,0.0,10.746527777777779,0.0,6.769128787878787,0.0,0.0,0.0,28.458333333333332,,,,,,,,,,21.988333333
475,2013-04-20,,,,26.52173913043478,,1.8499999999999999,85.125,,49.208333333333336,,,197.625,4.466666666666667,,,,6.418273084101888,0.5665442708333334,0.0,26.7428045170912,0.0,7.708333333333333,0.0,6.438003077651515,0.0,0.0,0.0,26.75,,,,,,,,,,2.1
476,2013-04-21,,,,37.083333333333336,,2.5083333333333333,80.125,,46.333333333333336,,,195.54166666666666,5.2625,,,,3.511770558849363,0.36916108630952377,0.0,14.632377328539013,0.0,10.45138888888889,0.0,4.195012344426407,0.0,0.0,0.0,14.5,,,,,,,,,,2.965
477,2013-04-22,,,,30.0,,4.0625,62.208333333333336,,48.5,,,170.83333333333334,5.2625,,,,5.2835069444444445,0.48417864583333325,0.0,22.01461226851852,0.0,16.927083333333332,0.0,5.502030066287879,0.0,0.0,0.0,22.0,,,,,,,,,,0.0
478,2013-04-23,,,,23.91304347826087,,6.695652173913044,59.47826086956522,,49.78260869565217,,,202.56521739130434,4.395652173913043,,,,9.169202898550724,0.6551657608695651,0.0,38.20501207729469,0.0,27.502099272252284,0.0,7.445065464426876,0.0,0.0,0.0,38.21739130434783,,,,,,,,,,0.0
479,2013-04-24,,,,25.652173913043477,,6.8500000000000005,56.708333333333336,,54.916666666666664,,,179.625,4.5125,,,,9.284722222222221,0.6353645833333332,0.0,38.686342592592595,0.0,28.262771220791606,0.0,7.220052083333332,0.0,0.0,0.0,38.75,,,,,,,,,,0.0
480,2013-04-25,,,,23.333333333333332,,6.633333333333333,55.291666666666664,,57.541666666666664,,,201.375,3.1125000000000003,,,,5.776313405797101,0.4061771180555555,0.0,24.067972524154587,0.0,27.562589413447785,0.0,4.615649068813131,0.0,0.0,0.0,24.041666666666668,,,,,,,,,,0.0
481,2013-04-26,,,,15.217391304347826,,8.045,76.33333333333333,,55.0,,,226.875,3.579166666666667,,,,5.3919006642512075,0.553427802579365,0.0,22.466252767713367,0.0,27.570934668574154,0.0,6.288952302038239,0.0,0.0,0.0,22.458333333333332,,,,,,,,,,0.0
482,2013-04-27,,,,24.583333333333332,,3.643478260869565,71.20833333333333,,52.958333333333336,,,190.75,5.2250000000000005,,,,4.336631944444444,0.5352475843253968,0.0,18.06929976851852,0.0,14.548611111111112,0.0,6.0823589127885995,0.0,0.0,0.0,18.041666666666668,,,,,,,,,,0.06
483,2013-04-28,,,,36.95652173913044,,4.095652173913043,80.0,,50.583333333333336,,,173.04166666666666,5.266666666666667,,,,5.380208333333333,0.5426442708333333,0.0,22.417534722222225,0.0,16.354166666666668,0.0,6.166412168560605,0.0,0.0,0.0,22.375,,,,,,,,,,0.33999999999999997
484,2013-04-29,,,,37.916666666666664,,3.3714285714285714,80.70833333333333,,46.5,,,112.29166666666667,5.041666666666667,,,,4.145312499999999,0.5189666666666667,0.0,17.272135416666668,0.0,12.291666666666666,0.0,5.897348484848485,0.0,0.0,0.0,17.25,,,,,,,,,,2.95
485,2013-04-30,,,,37.27272727272727,,4.913636363636363,68.47826086956522,,45.04347826086956,,,122.8695652173913,4.021739130434782,,,,5.594880277252678,0.5579527173913043,0.0,23.31200115521949,0.0,19.583333333333336,0.0,6.340371788537548,0.0,0.0,0.0,23.304347826086957,,,,,,,,,,0.03
486,2013-05-01,,,,27.916666666666668,,5.1,60.375,,49.75,,,187.95833333333334,5.125,,,,3.8759783392935567,0.3467036458333333,0.0,16.149909747056487,0.0,17.708333333333336,0.0,3.939814157196969,0.0,0.0,0.0,16.125,,,,,,,,,,0.0
487,2013-05-02,,,,30.454545454545453,,5.820833333333333,57.875,,54.375,,,137.875,5.604166666666667,,,,2.256329600351339,0.37064788194444437,0.0,9.401373334797247,0.0,24.253472222222225,0.0,4.211907749368686,0.0,0.0,0.0,9.333333333333334,,,,,,,,,,0.0
488,2013-05-03,,,,30.0,,4.995,62.666666666666664,,57.666666666666664,,,89.875,5.008333333333334,,,,4.4579332729468595,0.44814322916666655,0.0,18.574721970611915,0.0,17.34375,0.0,5.092536695075757,0.0,0.0,0.0,18.5,,,,,,,,,,0.0
489,2013-05-04,,,,34.34782608695652,,5.25,54.0,,62.875,,,147.41666666666666,6.491666666666667,,,,6.264614310809962,0.5638078124999999,0.0,26.102559628374845,0.0,21.875,0.0,6.406906960227271,0.0,0.0,0.0,26.041666666666668,,,,,,,,,,0.0
490,2013-05-05,,,,38.75,,7.1499999999999995,45.916666666666664,,66.95833333333333,,,134.25,6.008333333333333,,,,6.723843638245811,0.6232217013888889,0.0,28.01601515935755,0.0,29.757466022889844,0.0,7.0820647885101,0.0,0.0,0.0,27.958333333333332,,,,,,,,,,0.0
491,2013-05-06,,,,29.130434782608695,,10.129166666666666,51.541666666666664,,67.29166666666667,,,218.875,4.233333333333333,,,,5.713155310872701,0.4343761904761904,0.0,23.804813795302923,0.0,41.428677873152125,0.0,4.936093073593073,0.0,0.0,0.0,23.833333333333332,,,,,,,,,,0.0
492,2013-05-07,,,,32.5,,8.733333333333333,77.70833333333333,,58.5,,,217.75,4.0,,,,3.03370808237656,0.37708333333333327,0.0,12.640450343235669,0.0,36.354688245112065,0.0,4.285037878787878,0.0,0.0,0.0,12.625,,,,,,,,,,0.0
493,2013-05-08,,,,30.5,,9.4625,82.54166666666667,,55.541666666666664,,,241.20833333333334,3.345833333333333,,,,4.126283212560386,0.3627916666666666,0.0,17.19284671900161,0.0,38.74299594659037,0.0,4.122632575757575,0.0,0.0,0.0,17.166666666666668,,,,,,,,,,0.0
494,2013-05-09,,,,18.75,,14.370833333333332,84.54166666666667,,55.916666666666664,,,263.0833333333333,4.075,,,,4.555955615942029,0.36813046130952376,0.0,18.983148399758452,0.0,54.186784692417746,0.0,4.183300696699133,0.0,0.0,0.0,18.958333333333332,,,,,,,,,,0.0
495,2013-05-10,,,,20.0,,13.183333333333332,72.41666666666667,,61.083333333333336,,,296.4166666666667,3.5416666666666665,,,,5.660590277777778,0.47446458333333325,0.0,23.585792824074076,0.0,50.34342215069146,0.0,5.3916429924242415,0.0,0.0,0.0,23.625,,,,,,,,,,0.0
496,2013-05-11,,,,30.0,,8.6875,58.208333333333336,,65.16666666666667,,,221.58333333333334,3.225,,,,12.237673611111111,0.8059717757936508,0.0,48.4335695338579,0.0,35.86008285646162,0.0,9.158770179473303,0.0,0.0,0.0,48.375,,,,,,,,,,0.0
497,2013-05-12,,,,19.130434782608695,,3.9166666666666665,82.5,,61.625,,,198.125,4.720833333333333,,,,15.776736111111111,0.7387990327380952,0.0,57.889991654744875,0.0,16.319444444444446,0.0,8.395443553841991,0.0,0.0,0.0,57.916666666666664,,,,,,,,,,1.1600000000000001
498,2013-05-13,,,,29.583333333333332,,3.033333333333333,82.58333333333333,,55.541666666666664,,,204.33333333333334,6.1125,,,,15.632291666666667,0.6913281994047619,0.0,57.58002503576538,0.0,12.638888888888891,0.0,7.856002265963203,0.0,0.0,0.0,57.666666666666664,,,,,,,,,,7.4233333329999995
499,2013-05-14,,,,33.47826086956522,,5.095833333333333,64.5,,54.25,,,172.625,3.5416666666666665,,,,7.930729166666667,0.3530901041666666,0.0,32.95911321729455,0.0,21.23263888888889,0.0,4.012387547348484,0.0,0.0,0.0,32.75,,,,,,,,,,0.75
500,2013-05-15,,,,23.333333333333332,,6.925,77.875,,53.375,,,174.0,3.6666666666666665,,,,4.7392361111111105,0.39333333333333326,0.0,19.74681712962963,0.0,28.693669527896997,0.0,4.469696969696969,0.0,0.0,0.0,19.708333333333332,,,,,,,,,,0.03
501,2013-05-16,,,,24.782608695652176,,4.941666666666666,75.83333333333333,,58.5,,,239.875,4.783333333333333,,,,6.769444444444445,0.6208139087301586,0.0,28.20601851851852,0.0,20.59027777777778,0.0,7.054703508297258,0.0,0.0,0.0,28.291666666666668,,,,,,,,,,1.08
502,2013-05-17,,,,28.571428571428573,,2.5541666666666667,77.125,,56.0,,,187.625,3.9250000000000003,,,,13.088368055555556,0.8559265625,0.0,51.52697988694166,0.0,10.642361111111112,0.0,9.726438210227272,0.0,0.0,0.0,51.541666666666664,,,,,,,,,,0.71
503,2013-05-18,,,,31.428571428571427,,2.625,72.375,,55.25,,,236.29166666666666,3.841666666666667,,,,10.564179057657318,0.45367968749999993,0.0,43.15828300629351,0.0,10.9375,0.0,5.155450994318181,0.0,0.0,0.0,43.25,,,,,,,,,,0.09
504,2013-05-19,,,,27.083333333333332,,3.733333333333333,76.66666666666667,,55.583333333333336,,,180.5,4.1625000000000005,,,,8.025810315891837,0.6391927827380951,0.0,33.339528116925074,0.0,15.555555555555557,0.0,7.263554349296535,0.0,0.0,0.0,33.458333333333336,,,,,,,,,,0.06
505,2013-05-20,,,,25.0,,6.9624999999999995,76.66666666666667,,55.291666666666664,,,177.58333333333334,3.329166666666667,,,,15.572977053140095,0.9815419990079365,0.0,57.452740457382184,0.0,29.010416666666668,0.0,11.153886352362916,0.0,0.0,0.0,57.333333333333336,,,,,,,,,,0.0
506,2013-05-21,,,,32.608695652173914,,3.9130434782608696,86.82608695652173,,49.34782608695652,,,227.82608695652175,4.308695652173912,,,,9.030757002921463,0.5948847826086956,0.0,37.37575880553181,0.0,16.304347826086957,0.0,6.760054347826086,0.0,0.0,0.0,37.26086956521739,,,,,,,,,,9.501666667
507,2013-05-22,,,,18.181818181818183,,3.2708333333333335,92.58333333333333,,46.916666666666664,,,177.5,3.3791666666666664,,,,4.457048356233138,0.49766008658008654,0.0,18.57103481763808,0.0,13.628472222222223,0.0,5.183959235209234,0.0,0.0,0.0,18.583333333333332,,,,,,,,,,14.084999999999999
508,2013-05-23,,,,15.882352941176471,,2.8791666666666664,86.5,,48.416666666666664,,,217.04166666666666,3.1166666666666667,,,,8.371882548309179,0.7378595899470899,0.0,34.882843951288244,0.0,11.996527777777779,0.0,3.1442880253427123,0.0,0.0,0.0,34.916666666666664,,,,,,,,,,3.995
509,2013-05-24,,,,20.454545454545453,,2.6478260869565218,77.875,,53.208333333333336,,,190.20833333333334,3.3208333333333333,,,,7.119097222222222,0.40903124999999996,0.0,29.662905092592595,0.0,10.572916666666668,0.0,4.648082386363636,0.0,0.0,0.0,29.625,,,,,,,,,,1.1099999999999999
510,2013-05-25,,,,24.166666666666668,,3.4333333333333336,75.66666666666667,,54.541666666666664,,,220.79166666666666,4.2,,,,7.890972222222222,0.3412339533730158,0.0,32.87905092592593,0.0,14.305555555555557,0.0,3.877658561056998,0.0,0.0,0.0,32.875,,,,,,,,,,0.09
511,2013-05-26,,,,19.523809523809526,,4.325,86.58333333333333,,54.791666666666664,,,209.0,3.5583333333333336,,,,8.042534722222223,0.5664078968253967,0.0,33.510561342592595,0.0,18.020833333333332,0.0,6.436453373015872,0.0,0.0,0.0,33.458333333333336,,,,,,,,,,1.61
512,2013-05-27,,,,15.833333333333334,,2.2083333333333335,94.58333333333333,,54.625,,,136.20833333333334,3.420833333333333,,,,12.133854166666666,0.9125552083333334,0.0,48.68860276585599,0.0,9.20138888888889,0.0,10.369945549242424,0.0,0.0,0.0,48.833333333333336,,,,,,,,,,5.5
513,2013-05-28,,,,17.727272727272727,,1.9478260869565216,81.6086956521739,,55.04347826086956,,,201.82608695652175,4.0826086956521745,,,,15.722282608695652,0.764979347826087,0.0,57.77313864526964,0.0,8.115942028985508,0.0,8.692947134387351,0.0,0.0,0.0,57.65217391304348,,,,,,,,,,5.0
514,2013-05-29,,,,22.083333333333332,,2.4523809523809526,84.125,,53.291666666666664,,,199.66666666666666,4.354166666666667,,,,13.266666666666666,0.6141171874999999,0.0,51.47369195577014,0.0,8.940972222222223,0.0,6.97860440340909,0.0,0.0,0.0,51.458333333333336,,,,,,,,,,5.52
515,2013-05-30,,,,26.52173913043478,,2.5833333333333335,76.125,,53.833333333333336,,,191.33333333333334,4.733333333333333,,,,6.872222222222221,0.651278501984127,0.0,28.634259259259256,0.0,10.763888888888891,0.0,7.4008920680014425,0.0,0.0,0.0,28.625,,,,,,,,,,0.23
516,2013-05-31,,,,22.916666666666668,,3.5625,68.75,,56.333333333333336,,,246.41666666666666,4.4875,,,,6.767897727272726,0.4902130208333333,0.0,28.199573863636363,0.0,14.84375,0.0,5.570602509469697,0.0,0.0,0.0,28.125,,,,,,,,,,0.03
517,2013-06-01,,,,27.727272727272727,,4.820833333333334,63.666666666666664,,59.833333333333336,,,208.0,4.0249999999999995,,,,9.55759154040404,0.6951213541666665,0.0,39.82329808501684,0.0,20.086805555555557,0.0,7.899106297348484,0.0,0.0,0.0,39.875,,,,,,,,,,0.03
518,2013-06-02,,,,26.25,,4.0,69.29166666666667,,59.791666666666664,,,225.875,4.433333333333334,,,,9.673120471014492,0.4665208333333333,0.0,40.30466862922705,0.0,16.666666666666668,0.0,5.3013731060606055,0.0,0.0,0.0,40.416666666666664,,,,,,,,,,1.11
519,2013-06-03,,,,22.17391304347826,,5.858333333333333,76.75,,58.875,,,263.5416666666667,4.2,,,,9.101751207729468,0.4412557291666666,0.0,37.92396336553946,0.0,24.409722222222225,0.0,5.014269649621212,0.0,0.0,0.0,38.083333333333336,,,,,,,,,,0.0
520,2013-06-04,,,,27.391304347826086,,7.282608695652174,65.52173913043478,,63.47826086956522,,,192.04347826086956,5.7043478260869565,,,,12.595652173913043,0.4512896739130434,0.0,50.65596102610355,0.0,30.096566523605155,0.0,5.128291749011857,0.0,0.0,0.0,50.65217391304348,,,,,,,,,,0.0
521,2013-06-05,,,,18.695652173913043,,4.625,64.33333333333333,,64.375,,,192.5,5.066666666666666,,,,13.437152777777778,0.7574098958333333,0.0,52.874859670561115,0.0,19.270833333333332,0.0,8.606930634469697,0.0,0.0,0.0,52.75,,,,,,,,,,0.0
522,2013-06-06,,,,25.714285714285715,,6.408333333333334,62.333333333333336,,64.16666666666667,,,227.70833333333334,4.333333333333333,,,,6.8904740338164245,0.4016832242063491,0.0,28.710308474235102,0.0,26.70138888888889,0.0,4.564582093253967,0.0,0.0,0.0,28.666666666666668,,,,,,,,,,0.0
523,2013-06-07,,,,22.38095238095238,,4.070833333333334,67.41666666666667,,60.416666666666664,,,158.83333333333334,3.858333333333333,,,,6.24368961352657,0.5889,0.0,26.015373389694037,0.0,16.961805555555557,0.0,6.692045454545454,0.0,0.0,0.0,25.958333333333332,,,,,,,,,,0.09
524,2013-06-08,,,,29.166666666666668,,6.470833333333334,70.25,,58.041666666666664,,,135.33333333333334,4.5249999999999995,,,,11.073165760869564,0.8242630208333334,0.0,46.02068339302869,0.0,26.961805555555557,0.0,9.366625236742424,0.0,0.0,0.0,46.0,,,,,,,,,,0.0
525,2013-06-09,,,,30.869565217391305,,4.491666666666666,71.0,,56.916666666666664,,,95.54166666666667,4.8999999999999995,,,,8.559201388888889,0.5721520833333332,0.0,35.663339120370374,0.0,18.71527777777778,0.0,6.501728219696969,0.0,0.0,0.0,35.708333333333336,,,,,,,,,,0.0
526,2013-06-10,,,,29.583333333333332,,4.345833333333333,67.20833333333333,,57.583333333333336,,,191.625,5.029166666666667,,,,5.520138888888888,0.45267499999999994,0.0,23.000578703703706,0.0,18.10763888888889,0.0,5.1440340909090905,0.0,0.0,0.0,22.958333333333332,,,,,,,,,,0.0
527,2013-06-11,,,,25.90909090909091,,3.008695652173913,66.21739130434783,,57.0,,,197.7391304347826,5.078260869565217,,,,4.130379647132955,0.3480239130434782,0.0,17.209915196387314,0.0,12.536231884057973,0.0,3.9548171936758885,0.0,0.0,0.0,17.304347826086957,,,,,,,,,,0.0
528,2013-06-12,,,,24.166666666666668,,2.2791666666666663,67.66666666666667,,57.583333333333336,,,204.375,4.495833333333334,,,,3.0002717391304343,0.3420911458333333,0.0,12.50113224637681,0.0,9.496527777777779,0.0,3.887399384469696,0.0,0.0,0.0,12.5,,,,,,,,,,0.0
529,2013-06-13,,,,15.0,,3.0652173913043477,70.47826086956522,,58.130434782608695,,,265.60869565217394,4.495652173913044,,,,3.668163201008191,0.5222071014492753,0.0,15.284013337534128,0.0,12.771739130434783,0.0,5.934171607378128,0.0,0.0,0.0,15.26086956521739,,,,,,,,,,0.25
530,2013-06-14,,,,,,2.75,69.52173913043478,,57.82608695652174,,,199.30434782608697,4.395652173913043,,,,6.6800724637681155,0.5017402173913044,0.0,27.833635265700483,0.0,10.960144927536232,0.0,5.701593379446639,0.0,0.0,0.0,27.869565217391305,,,,,,,,,,0.0
531,2013-06-15,,,,,,7.591666666666666,68.66666666666667,,61.666666666666664,,,255.875,5.091666666666667,,,,8.46007287549407,0.6689838541666666,0.0,35.25030364789196,0.0,31.580904268001905,0.0,7.602089251893939,0.0,0.0,0.0,35.333333333333336,,,,,,,,,,0.0
532,2013-06-16,,,,,,5.129166666666666,69.20833333333333,,63.166666666666664,,,221.66666666666666,3.8041666666666667,,,,12.146144186429511,0.6400235119047618,0.0,49.242254751517784,0.0,21.371527777777782,0.0,7.272994453463202,0.0,0.0,0.0,49.25,,,,,,,,,,0.0
533,2013-06-17,,,,,,2.5949999999999998,66.04545454545455,,62.63636363636363,,,213.36363636363637,4.554545454545455,,,,12.222826086956522,0.5895005434782609,0.0,49.86231624888557,0.0,9.402173913043478,0.0,6.698869812252964,0.0,0.0,0.0,49.91304347826087,,,,,,,,,,0.0
534,2013-06-18,,,,29.0,,2.611111111111111,68.82352941176471,,61.0,,,214.0,4.523529411764706,,,,11.741435185185185,0.6859747023809524,0.0,48.768549150903404,0.0,10.87962962962963,0.0,7.7951670725108215,0.0,0.0,0.0,48.666666666666664,,,,,,,,,,0.33999999999999997
535,2013-06-19,,,,19.047619047619047,,2.731818181818182,75.77272727272727,,58.13636363636363,,,207.8181818181818,3.290909090909091,,,,9.547694334650856,0.5293249999999999,0.0,39.7820597277119,0.0,11.382575757575758,0.0,6.015056818181818,0.0,0.0,0.0,39.77272727272727,,,,,,,,,,0.03
536,2013-06-20,,,,19.130434782608695,,2.217391304347826,85.34782608695652,,55.73913043478261,,,185.43478260869566,3.817391304347826,,,,5.146671195652173,0.5320555753968254,0.0,21.44446331521739,0.0,8.854166666666666,0.0,6.046086084054832,0.0,0.0,0.0,21.458333333333332,,,,,,,,,,0.75
537,2013-06-21,,,,15.5,,4.008333333333334,78.33333333333333,,59.25,,,137.25,2.795833333333333,,,,6.556076388888889,0.6073614434523809,0.0,27.316984953703706,0.0,16.70138888888889,0.0,6.901834584686147,0.0,0.0,0.0,27.416666666666668,,,,,,,,,,2.8000000000000003
538,2013-06-22,,,,19.583333333333332,,6.3500000000000005,68.375,,64.54166666666667,,,236.95833333333334,3.4875000000000003,,,,9.670833333333333,0.5359708333333333,0.0,40.29513888888889,0.0,26.458333333333332,0.0,6.090577651515151,0.0,0.0,0.0,40.25,,,,,,,,,,0.0
